model_id,family,arch_name,params,trainable_params,input_features,n_c/depth/width,lr,loss,epochs,seed,val_R2_median,val_R2_mean,val_R2_global,val_MAE_median,status,notes
grid_controller_016_05_transolver,Transformer/operator variants,transolver,121316065,121316065,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1_gradient,200,1,0.4019360118670988,,0.5056316595214159,0.1184520423412323,benchmark200_ranked,source_run_id=r_transolver_transolver_gradient_low_lr_e083b387b8; smoke_run_id=r_grid_controller_016_05_transolver_smoke20; benchmark_run_id=r_benchmark_04_transolver_benchmark200_retry1; resolution=retry1; model_file=generated_models/grid_round/transolver.py
grid_controller_016_06_transolver_lite,Transformer/operator variants,transolver_lite,1023425,1023425,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.001,masked_l1_gradient,200,1,-3.0948501275676943,,-2.6620595293137055,0.33484676480293274,benchmark200_ranked,source_run_id=r_transolver_lite_transolver_lite_gradient_cosine_ema_72e0bedad4; smoke_run_id=r_grid_controller_016_06_transolver_lite_smoke20; benchmark_run_id=r_benchmark_05_transolver_lite_benchmark200_retry1; resolution=retry1; model_file=generated_models/grid_round/transolver_lite.py
grid_controller_016_07_ufno,Spectral/Fourier operators,ufno,242225153,242225153,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1_gradient,20,1,,,,,formal_param_cap_skipped,source_run_id=r_ufno_ufno_gradient_low_lr_ema_b152e2e1ba; smoke_run_id=r_grid_controller_016_07_ufno_smoke20; smoke20 passed but benchmark200 skipped by formal 150M cap; skip_limit=150000000; model_file=generated_models/grid_round/ufno.py
grid_controller_016_08_umamba,Mamba variants,umamba,72089137,72089137,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1_gradient,200,1,0.6374377800122442,,0.6620196288919953,0.09750854223966599,benchmark200_ranked,source_run_id=r_umamba_expanded_gradient_lr5e4_ema_cosine_a2f30c0bb2; smoke_run_id=r_grid_controller_016_08_umamba_smoke20; benchmark_run_id=r_benchmark_06_umamba_benchmark200; resolution=original; model_file=generated_models/grid_round/umamba.py
grid_controller_016_09_unet_afno,UNet variants,unet_afno,188782610,188782610,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1,20,1,,,,,formal_param_cap_skipped,source_run_id=r_unet_afno_afno_bottleneck_l1_ema_e18e4939bf; smoke_run_id=r_grid_controller_016_09_unet_afno_smoke20; smoke20 passed but benchmark200 skipped by formal 150M cap; skip_limit=150000000; model_file=generated_models/grid_round/unet_afno.py
grid_controller_017_00_sac_unet,UNet variants,sac_unet,133726297,133726297,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1,200,1,0.6637512816347542,,0.6532456495612364,0.09153800457715988,benchmark200_ranked,source_run_id=r_sac_unet_sac_l1_low_lr_7310f303a5; smoke_run_id=r_grid_controller_017_00_sac_unet_smoke20; benchmark_run_id=r_benchmark_00_sac_unet_benchmark200; resolution=original; model_file=generated_models/grid_round/sac_unet.py
grid_controller_017_01_transolver,Transformer/operator variants,transolver,121316065,121316065,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1,200,1,0.41315679089547086,,0.4977974262053747,0.1179765909910202,benchmark200_ranked,source_run_id=r_transolver_transolver_l1_low_lr_ema_f4395f80d0; smoke_run_id=r_grid_controller_017_01_transolver_smoke20; benchmark_run_id=r_benchmark_01_transolver_benchmark200_retry1; resolution=retry1; model_file=generated_models/grid_round/transolver.py
grid_controller_017_02_transolver_lite,Transformer/operator variants,transolver_lite,1023425,1023425,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1_gradient,200,1,-3.323431164343231,,-2.778597437299925,0.3609486222267151,benchmark200_ranked,source_run_id=r_transolver_lite_transolver_lite_gradient_low_lr_bbaf2b82ea; smoke_run_id=r_grid_controller_017_02_transolver_lite_smoke20; benchmark_run_id=r_benchmark_02_transolver_lite_benchmark200_retry1; resolution=retry1; model_file=generated_models/grid_round/transolver_lite.py
grid_controller_017_03_ufno,Spectral/Fourier operators,ufno,242225153,242225153,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.001,masked_l1,20,1,,,,,formal_param_cap_skipped,source_run_id=r_ufno_ufno_l1_default_8a2db9ed91; smoke_run_id=r_grid_controller_017_03_ufno_smoke20; smoke20 passed but benchmark200 skipped by formal 150M cap; skip_limit=150000000; model_file=generated_models/grid_round/ufno.py
grid_controller_017_04_umamba,Mamba variants,umamba,72089137,72089137,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1_gradient,200,1,0.6655901413038844,,0.6639376110189569,0.09458581358194351,benchmark200_ranked,source_run_id=r_umamba_umamba_gradient_low_lr_6479932b31; smoke_run_id=r_grid_controller_017_04_umamba_smoke20; benchmark_run_id=r_benchmark_03_umamba_benchmark200; resolution=original; model_file=generated_models/grid_round/umamba.py
grid_controller_017_05_unet_afno,UNet variants,unet_afno,188782610,188782610,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1,20,1,,,,,formal_param_cap_skipped,source_run_id=r_unet_afno_afno_bottleneck_l1_low_lr_d558a01727; smoke_run_id=r_grid_controller_017_05_unet_afno_smoke20; smoke20 passed but benchmark200 skipped by formal 150M cap; skip_limit=150000000; model_file=generated_models/grid_round/unet_afno.py
grid_controller_017_06_unet_sdf_7level,UNet with SDF,unet_sdf_7level,125771905,125771905,Grid standard gridded inputs plus SDF mechanism in wrapper,depth=7,0.001,masked_l1_gradient,200,1,0.7293613312501545,,0.7094601137990584,0.08688086271286011,benchmark200_ranked,source_run_id=r_unet_sdf_7level_gradient_cosine_a9173b3c34; smoke_run_id=r_grid_controller_017_06_unet_sdf_7level_smoke20; benchmark_run_id=r_benchmark_04_unet_sdf_7level_benchmark200_retry1; resolution=retry1; val R2_median above orthogonal exploratory sweep val baseline; model_file=generated_models/grid_round/unet_sdf_7level.py
grid_controller_017_07_unet_v2_baseline,UNet variants,unet_v2_baseline,34610193,34610193,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,n_c=16 baseline family,0.001,masked_l1_gradient,200,1,0.6482101423997801,,0.6766619671530796,0.09628182649612427,benchmark200_ranked,source_run_id=r_unet_v2_baseline_fullgrid_gradient_lr1e3_ema_cosine_485b45b2dc; smoke_run_id=r_grid_controller_017_07_unet_v2_baseline_smoke20; benchmark_run_id=r_benchmark_05_unet_v2_baseline_benchmark200; resolution=original; model_file=generated_models/grid_round/unet_v2_baseline.py
grid_controller_017_08_unet_v3,UNet variants,unet_v3,138432529,138432529,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,depth=7 parameterized UNet,0.001,masked_l1,200,1,0.6656249967733812,,0.6736361166159459,0.09534262120723724,benchmark200_ranked,source_run_id=r_unet_v3_depth7_l1_default_fac97f69c1; smoke_run_id=r_grid_controller_017_08_unet_v3_smoke20; benchmark_run_id=r_benchmark_06_unet_v3_benchmark200; resolution=original; model_file=generated_models/grid_round/unet_v3.py
grid_controller_017_09_uno,UNO,uno,105601345,105601345,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1,200,1,0.3423917496980965,,0.445065404959311,0.1293618083000183,benchmark200_ranked,source_run_id=r_uno_expanded_l1_lr5e4_ema_cosine_f3a1c9aece; smoke_run_id=r_grid_controller_017_09_uno_smoke20; benchmark_run_id=r_benchmark_07_uno_benchmark200_retry1; resolution=retry1; model_file=generated_models/grid_round/uno.py
grid_controller_018_00_transolver_lite,Transformer/operator variants,transolver_lite,1023425,1023425,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1,200,1,-1.2383603098466995,,-0.9080555601913434,0.2230260670185089,benchmark200_ranked,source_run_id=r_transolver_lite_transolver_lite_l1_low_lr_ema_a60e99198c; smoke_run_id=r_grid_controller_018_00_transolver_lite_smoke20; benchmark_run_id=r_benchmark_00_transolver_lite_benchmark200_retry1; resolution=retry1; model_file=generated_models/grid_round/transolver_lite.py
grid_controller_018_01_ufno,Spectral/Fourier operators,ufno,242225153,242225153,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1,20,1,,,,,formal_param_cap_skipped,source_run_id=r_ufno_ufno_l1_low_lr_66c45233da; smoke_run_id=r_grid_controller_018_01_ufno_smoke20; smoke20 passed but benchmark200 skipped by formal 150M cap; skip_limit=150000000; model_file=generated_models/grid_round/ufno.py
grid_controller_018_02_umamba,Mamba variants,umamba,72089137,72089137,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.001,masked_l1_gradient,200,1,0.6744077749537852,,0.6599757459498428,0.09462413191795349,benchmark200_ranked,source_run_id=r_umamba_umamba_gradient_v3_success_527d4c4a28; smoke_run_id=r_grid_controller_018_02_umamba_smoke20; benchmark_run_id=r_benchmark_01_umamba_benchmark200; resolution=original; model_file=generated_models/grid_round/umamba.py
grid_controller_018_03_unet_afno,UNet variants,unet_afno,188782610,188782610,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1,20,1,,,,,formal_param_cap_skipped,source_run_id=r_unet_afno_expanded_l1_lr5e4_ema_cosine_23e56c0804; smoke_run_id=r_grid_controller_018_03_unet_afno_smoke20; smoke20 passed but benchmark200 skipped by formal 150M cap; skip_limit=150000000; model_file=generated_models/grid_round/unet_afno.py
grid_controller_018_04_unet_sdf_7level,UNet with SDF,unet_sdf_7level,125771905,125771905,Grid standard gridded inputs plus SDF mechanism in wrapper,depth=7,0.0005,masked_l1_gradient,200,1,0.7265490437564686,,0.7108910052109128,0.08468452841043472,benchmark200_ranked,source_run_id=r_unet_sdf_7level_height_only_gradient_low_lr_d17eb132fc; smoke_run_id=r_grid_controller_018_04_unet_sdf_7level_smoke20; benchmark_run_id=r_benchmark_02_unet_sdf_7level_benchmark200_retry1; resolution=retry1; val R2_median above orthogonal exploratory sweep val baseline; model_file=generated_models/grid_round/unet_sdf_7level.py
grid_controller_018_05_unet_v2_baseline,UNet variants,unet_v2_baseline,34610193,34610193,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,n_c=16 baseline family,0.001,masked_l1_gradient,200,1,0.6649174685623469,,0.671935559467377,0.09317494928836823,benchmark200_ranked,source_run_id=r_unet_v2_baseline_fullgrid_gradient_lr1e3_ema_nosched_07997d6823; smoke_run_id=r_grid_controller_018_05_unet_v2_baseline_smoke20; benchmark_run_id=r_benchmark_03_unet_v2_baseline_benchmark200; resolution=original; model_file=generated_models/grid_round/unet_v2_baseline.py
grid_controller_018_06_unet_v3,UNet variants,unet_v3,138432529,138432529,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,depth=7 parameterized UNet,0.0005,masked_l1,200,1,0.6852107373990326,,0.6734239215897362,0.0925406888127327,benchmark200_ranked,source_run_id=r_unet_v3_depth7_low_lr_ema_56aa84dbe0; smoke_run_id=r_grid_controller_018_06_unet_v3_smoke20; benchmark_run_id=r_benchmark_04_unet_v3_benchmark200; resolution=original; model_file=generated_models/grid_round/unet_v3.py
grid_controller_018_07_uno,UNO,uno,105601345,105601345,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1_gradient,200,1,0.3271415600476264,,0.4536481678360996,0.12889070808887482,benchmark200_ranked,source_run_id=r_uno_uno_gradient_low_lr_ema_87c4c1a522; smoke_run_id=r_grid_controller_018_07_uno_smoke20; benchmark_run_id=r_benchmark_05_uno_benchmark200_retry1; resolution=retry1; model_file=generated_models/grid_round/uno.py
grid_controller_018_08_umamba,Mamba variants,umamba,72089137,72089137,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1,200,1,0.6410552457530014,,0.6423783965601253,0.09666619449853897,benchmark200_ranked,source_run_id=r_umamba_umamba_l1_low_lr_ema_c9b4909f6e; smoke_run_id=r_grid_controller_018_08_umamba_smoke20; benchmark_run_id=r_benchmark_06_umamba_benchmark200; resolution=original; model_file=generated_models/grid_round/umamba.py
grid_controller_018_09_unet_afno,UNet variants,unet_afno,188782610,188782610,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.001,masked_l1_gradient,20,1,,,,,formal_param_cap_skipped,source_run_id=r_unet_afno_gradient_cosine_high_lr_1e71cf3476; smoke_run_id=r_grid_controller_018_09_unet_afno_smoke20; smoke20 passed but benchmark200 skipped by formal 150M cap; skip_limit=150000000; model_file=generated_models/grid_round/unet_afno.py
grid_controller_019_00_unet_sdf_7level,UNet with SDF,unet_sdf_7level,125771905,125771905,Grid standard gridded inputs plus SDF mechanism in wrapper,depth=7,0.001,masked_l1,200,1,0.7088706703618013,,0.6924940901540333,0.08840114623308182,benchmark200_ranked,source_run_id=r_unet_sdf_7level_height_only_l1_default_71c5781780; smoke_run_id=r_grid_controller_019_00_unet_sdf_7level_smoke20; benchmark_run_id=r_benchmark_00_unet_sdf_7level_benchmark200_retry1; resolution=retry1; val R2_median above orthogonal exploratory sweep val baseline; model_file=generated_models/grid_round/unet_sdf_7level.py
grid_controller_019_01_unet_v2_baseline,UNet variants,unet_v2_baseline,34610193,34610193,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,n_c=16 baseline family,0.001,masked_l1_gradient,200,1,0.6560052136829981,,0.6805660676941505,0.09500961750745773,benchmark200_ranked,source_run_id=r_unet_v2_baseline_fullgrid_gradient_lr1e3_noema_cosine_15070b17ae; smoke_run_id=r_grid_controller_019_01_unet_v2_baseline_smoke20; benchmark_run_id=r_benchmark_01_unet_v2_baseline_benchmark200; resolution=original; model_file=generated_models/grid_round/unet_v2_baseline.py
grid_controller_019_02_unet_v3,UNet variants,unet_v3,138432529,138432529,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,depth=7 parameterized UNet,0.0005,masked_l1_gradient,200,1,0.6902473396848972,,0.6750429149896541,0.08947113901376724,benchmark200_ranked,source_run_id=r_unet_v3_ema_stable_gradient_c293d8c12d; smoke_run_id=r_grid_controller_019_02_unet_v3_smoke20; benchmark_run_id=r_benchmark_02_unet_v3_benchmark200; resolution=original; model_file=generated_models/grid_round/unet_v3.py
grid_controller_019_03_uno,UNO,uno,105601345,105601345,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.001,masked_l1,200,1,0.30643523751457347,,0.4240921214354938,0.13647088408470154,benchmark200_ranked,source_run_id=r_uno_uno_l1_default_cosine_dfaf152ba9; smoke_run_id=r_grid_controller_019_03_uno_smoke20; benchmark_run_id=r_benchmark_03_uno_benchmark200_retry1; resolution=retry1; model_file=generated_models/grid_round/uno.py
grid_controller_019_04_unet_sdf_7level,UNet with SDF,unet_sdf_7level,125771905,125771905,Grid standard gridded inputs plus SDF mechanism in wrapper,depth=7,0.0005,masked_l1,200,1,0.7211150199064167,,0.7007923495084197,0.08422154933214188,benchmark200_ranked,source_run_id=r_unet_sdf_7level_height_only_l1_ema_3b3fd300dd; smoke_run_id=r_grid_controller_019_04_unet_sdf_7level_smoke20; benchmark_run_id=r_benchmark_04_unet_sdf_7level_benchmark200_retry1; resolution=retry1; val R2_median above orthogonal exploratory sweep val baseline; model_file=generated_models/grid_round/unet_sdf_7level.py
grid_controller_019_05_unet_v2_baseline,UNet variants,unet_v2_baseline,34610193,34610193,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,n_c=16 baseline family,0.001,masked_l1_gradient,200,1,0.7085853535753317,,0.6917383326818419,0.08714903891086578,benchmark200_ranked,source_run_id=r_unet_v2_baseline_fullgrid_gradient_lr1e3_noema_nosched_3ee62337d9; smoke_run_id=r_grid_controller_019_05_unet_v2_baseline_smoke20; benchmark_run_id=r_benchmark_05_unet_v2_baseline_benchmark200; resolution=original; val R2_median above orthogonal exploratory sweep val baseline; model_file=generated_models/grid_round/unet_v2_baseline.py
grid_controller_019_06_unet_v2_baseline,UNet variants,unet_v2_baseline,34610193,34610193,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,n_c=16 baseline family,0.0005,masked_l1_gradient,200,1,0.6597419419634805,,0.6713474836643325,0.09737103432416916,benchmark200_ranked,source_run_id=r_unet_v2_baseline_fullgrid_gradient_lr5e4_ema_cosine_d88d18237c; smoke_run_id=r_grid_controller_019_06_unet_v2_baseline_smoke20; benchmark_run_id=r_benchmark_06_unet_v2_baseline_benchmark200; resolution=original; model_file=generated_models/grid_round/unet_v2_baseline.py
grid_controller_019_07_unet_v2_baseline,UNet variants,unet_v2_baseline,34610193,34610193,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,n_c=16 baseline family,0.0005,masked_l1_gradient,200,1,0.6503883394172112,,0.6758693355798231,0.09035686403512955,benchmark200_ranked,source_run_id=r_unet_v2_baseline_fullgrid_gradient_lr5e4_ema_nosched_fc4afcb34d; smoke_run_id=r_grid_controller_019_07_unet_v2_baseline_smoke20; benchmark_run_id=r_benchmark_07_unet_v2_baseline_benchmark200; resolution=original; model_file=generated_models/grid_round/unet_v2_baseline.py
grid_controller_019_08_unet_v2_baseline,UNet variants,unet_v2_baseline,34610193,34610193,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,n_c=16 baseline family,0.0005,masked_l1_gradient,200,1,0.6622102362311773,,0.6867391741752717,0.09045715630054474,benchmark200_ranked,source_run_id=r_unet_v2_baseline_fullgrid_gradient_lr5e4_noema_cosine_5c39210c3b; smoke_run_id=r_grid_controller_019_08_unet_v2_baseline_smoke20; benchmark_run_id=r_benchmark_08_unet_v2_baseline_benchmark200; resolution=original; model_file=generated_models/grid_round/unet_v2_baseline.py
grid_controller_019_09_unet_v2_baseline,UNet variants,unet_v2_baseline,34610193,34610193,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,n_c=16 baseline family,0.0005,masked_l1_gradient,200,1,0.6722797139071602,,0.6868580821330494,0.09393041580915451,benchmark200_ranked,source_run_id=r_unet_v2_baseline_fullgrid_gradient_lr5e4_noema_nosched_f7bb6129ba; smoke_run_id=r_grid_controller_019_09_unet_v2_baseline_smoke20; benchmark_run_id=r_benchmark_09_unet_v2_baseline_benchmark200; resolution=original; model_file=generated_models/grid_round/unet_v2_baseline.py
grid_controller_020_00_unet_v2_baseline,UNet variants,unet_v2_baseline,34610193,34610193,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,n_c=16 baseline family,0.001,masked_l1,200,1,0.6254151465847908,,0.6696238618390016,0.0950217917561531,benchmark200_ranked,source_run_id=r_unet_v2_baseline_fullgrid_l1_lr1e3_ema_cosine_75d7d96dce; smoke_run_id=r_grid_controller_020_00_unet_v2_baseline_smoke20; benchmark_run_id=r_benchmark_00_unet_v2_baseline_benchmark200; resolution=original; model_file=generated_models/grid_round/unet_v2_baseline.py
grid_controller_020_01_unet_v3,UNet variants,unet_v3,138432529,138432529,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,depth=7 parameterized UNet,0.001,masked_l1_gradient,200,1,0.6772660022912176,,0.6939649407511057,0.08782807737588882,benchmark200_ranked,source_run_id=r_unet_v3_expanded_gradient_lr1e3_noema_nosched_6716df2bc2; smoke_run_id=r_grid_controller_020_01_unet_v3_smoke20; benchmark_run_id=r_benchmark_01_unet_v3_benchmark200; resolution=original; model_file=generated_models/grid_round/unet_v3.py
grid_controller_020_02_uno,UNO,uno,105601345,105601345,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1,200,1,0.3251361568771487,,0.42165631527891156,0.13099856674671173,benchmark200_ranked,source_run_id=r_uno_uno_l1_low_lr_64f642e4b0; smoke_run_id=r_grid_controller_020_02_uno_smoke20; benchmark_run_id=r_benchmark_02_uno_benchmark200_retry1; resolution=retry1; model_file=generated_models/grid_round/uno.py
grid_controller_020_03_unet_v2_baseline,UNet variants,unet_v2_baseline,34610193,34610193,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,n_c=16 baseline family,0.001,masked_l1,200,1,0.654870342538649,,0.6731239926465697,0.0969618633389473,benchmark200_ranked,source_run_id=r_unet_v2_baseline_fullgrid_l1_lr1e3_ema_nosched_1310b70d28; smoke_run_id=r_grid_controller_020_03_unet_v2_baseline_smoke20; benchmark_run_id=r_benchmark_03_unet_v2_baseline_benchmark200; resolution=original; model_file=generated_models/grid_round/unet_v2_baseline.py
grid_controller_020_04_unet_v2_baseline,UNet variants,unet_v2_baseline,34610193,34610193,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,n_c=16 baseline family,0.001,masked_l1,200,1,0.6472325565829165,,0.6687290111441466,0.09514705836772919,benchmark200_ranked,source_run_id=r_unet_v2_baseline_fullgrid_l1_lr1e3_noema_cosine_ea6192b93b; smoke_run_id=r_grid_controller_020_04_unet_v2_baseline_smoke20; benchmark_run_id=r_benchmark_04_unet_v2_baseline_benchmark200; resolution=original; model_file=generated_models/grid_round/unet_v2_baseline.py
grid_controller_020_05_unet_v2_baseline,UNet variants,unet_v2_baseline,34610193,34610193,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,n_c=16 baseline family,0.001,masked_l1,200,1,0.6563207068522976,,0.676480916785937,0.09378519654273987,benchmark200_ranked,source_run_id=r_unet_v2_baseline_fullgrid_l1_lr1e3_noema_nosched_de8aeb0dce; smoke_run_id=r_grid_controller_020_05_unet_v2_baseline_smoke20; benchmark_run_id=r_benchmark_05_unet_v2_baseline_benchmark200; resolution=original; model_file=generated_models/grid_round/unet_v2_baseline.py
grid_controller_020_06_unet_v2_baseline,UNet variants,unet_v2_baseline,34610193,34610193,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,n_c=16 baseline family,0.0005,masked_l1,200,1,0.6547357014662558,,0.6825613532154569,0.09715777635574341,benchmark200_ranked,source_run_id=r_unet_v2_baseline_fullgrid_l1_lr5e4_ema_cosine_ade359ff50; smoke_run_id=r_grid_controller_020_06_unet_v2_baseline_smoke20; benchmark_run_id=r_benchmark_06_unet_v2_baseline_benchmark200; resolution=original; model_file=generated_models/grid_round/unet_v2_baseline.py
grid_controller_020_07_unet_v2_baseline,UNet variants,unet_v2_baseline,34610193,34610193,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,n_c=16 baseline family,0.0005,masked_l1,200,1,0.670150033420564,,0.6677517740115332,0.09022242575883865,benchmark200_ranked,source_run_id=r_unet_v2_baseline_fullgrid_l1_lr5e4_ema_nosched_7241eaf945; smoke_run_id=r_grid_controller_020_07_unet_v2_baseline_smoke20; benchmark_run_id=r_benchmark_07_unet_v2_baseline_benchmark200; resolution=original; model_file=generated_models/grid_round/unet_v2_baseline.py
grid_controller_020_08_unet_v2_baseline,UNet variants,unet_v2_baseline,34610193,34610193,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,n_c=16 baseline family,0.0005,masked_l1,200,1,0.6481661539448165,,0.6799484632285,0.09422387927770615,benchmark200_ranked,source_run_id=r_unet_v2_baseline_fullgrid_l1_lr5e4_noema_cosine_ec2ec8d667; smoke_run_id=r_grid_controller_020_08_unet_v2_baseline_smoke20; benchmark_run_id=r_benchmark_08_unet_v2_baseline_benchmark200; resolution=original; model_file=generated_models/grid_round/unet_v2_baseline.py
grid_controller_020_09_unet_v2_baseline,UNet variants,unet_v2_baseline,34610193,34610193,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,n_c=16 baseline family,0.0005,masked_l1,200,1,0.6952489480753254,,0.6837563385257552,0.09323042631149292,benchmark200_ranked,source_run_id=r_unet_v2_baseline_fullgrid_l1_lr5e4_noema_nosched_b103560ad9; smoke_run_id=r_grid_controller_020_09_unet_v2_baseline_smoke20; benchmark_run_id=r_benchmark_09_unet_v2_baseline_benchmark200; resolution=original; model_file=generated_models/grid_round/unet_v2_baseline.py



